date,business_id,revenue_booked,cash_collected,receivables_outstanding,revenue_7d_avg,revenue_30d_avg,revenue_7d_std,revenue_30d_std,collections_7d_avg,collections_30d_avg,collection_ratio_30d,receivables_change_7d,receivables_change_30d,receivables_to_revenue_30d,day_of_week,month,is_weekend
2019-08-14,U001,3416618.88,2445688.58,44445594.63999987,2826119.652857143,2613987.191666667,1076312.4333455358,885732.2001575722,2358029.1900000004,2543868.8023333335,0.9731756951384961,3276633.2399998307,2103551.679999888,0.5667662894662917,2,8,0
2019-08-15,U001,3406815.88,2489675.07,45362735.44999981,2882050.1914285715,2647907.775,1097740.957235831,896249.9174523476,2285392.8899999997,2523860.0103333336,0.9531525358104035,4176601.109999776,3721432.939999819,0.5710513016891837,3,8,0
2019-08-16,U001,2928584.42,3496984.89,44794334.97999978,2850266.9242857145,2623906.691666667,1091858.9086027602,877982.2586298316,2369493.0257142857,2530619.9166666665,0.9644473733398097,3365417.2899998426,2798603.2499997616,0.569053962198977,4,8,0
2019-08-17,U001,2161632.61,79480.15,46876487.43999982,2886913.068571429,2595461.89,1058649.259646069,878698.5076253269,2380355.9899999998,2431160.933333333,0.9366968333075132,3545899.549999833,4929028.69999975,0.602031410036742,5,8,1
2019-08-18,U001,1949720.92,0.0,48826208.359999776,3045313.7757142857,2572602.202333333,734962.4749505615,886506.5380323743,2380355.9899999998,2351151.6253333334,0.9139196192869828,4654704.499999762,6643517.309999704,0.6326435844572048,6,8,1
2019-08-19,U001,3495529.67,5148844.6899999995,47172893.339999676,3034499.5242857146,2639211.3516666666,726441.9542445359,877952.986873488,2406412.5900000003,2522754.3223333335,0.9558743072017365,4396608.539999723,3493710.879999578,0.5957953223439256,0,8,0
2019-08-20,U001,3169649.83,3908002.55,46434540.61999977,2932650.3157142852,2718972.647,631492.349098024,808899.1207362651,2509810.847142857,2653021.074,0.9757439365663468,2959876.279999852,1978547.18999964,0.5692657564519659,1,8,0
2019-08-21,U001,2608907.85,2170319.11,46873129.359999776,2817263.0257142857,2697144.423,601398.3078142743,802501.4472718808,2470472.351428571,2546144.2626666664,0.9440148035656993,2427534.7199999094,4530004.809999645,0.5792932821874797,2,8,0
2019-08-22,U001,2874270.6,3691550.21,46055849.74999976,2741185.128571429,2706346.504,545472.5655100963,802910.5151520348,2642168.8000000003,2546870.055,0.9410731594183182,693114.2999999523,4784293.469999611,0.5672573668588369,3,8,0
2019-08-23,U001,4326003.1,4065982.13,46315870.71999979,2940816.368571428,2737849.328333333,814739.5291945002,847588.0793056005,2723454.12,2594713.680666667,0.9477196768334215,1521535.7400000095,4294069.429999709,0.5638960264746027,4,8,0
2019-08-24,U001,2950242.52,27916.74,49238196.49999976,3053474.927142857,2735090.286666667,740148.7316260559,846728.4192736131,2716087.9185714284,2488031.3896666667,0.9096706612559039,2361709.059999943,7411766.909999728,0.6000800868138527,5,8,1
2019-08-25,U001,1292495.78,0.0,50530692.27999973,2959585.6214285716,2667165.7569999998,922676.2799831678,878478.2072299008,2716087.9185714284,2367257.669333333,0.8875555121088538,1704483.919999957,8997242.629999757,0.6315154597769997,6,8,1
2019-08-26,U001,3726300.55,5628141.3,48628851.52999973,2992552.8899999997,2742646.4516666667,948770.8696674512,868572.4882577069,2784558.862857143,2553741.8613333334,0.9311232440409741,1455958.1900000572,5667137.70999974,0.5910210252151249,0,8,0
2019-08-27,U001,3156752.6,3973900.48,47811703.64999974,2990710.4285714286,2802274.3833333333,948382.0814713077,831555.6365137489,2793972.8528571427,2686205.2106666663,0.9585803683761326,1377163.0299999714,3482075.1799997687,0.5687249844193492,1,8,0
2019-08-28,U001,3954829.6,3702480.95,48064052.299999714,3182984.964285714,2852652.008666666,993439.9430647026,854533.2753142283,3012853.1157142855,2647397.3813333334,0.9280477861618777,1190922.939999938,6157638.819999695,0.561630045234819,2,8,0
2019-08-29,U001,3918471.02,4068008.74,47914514.579999685,3332156.452857143,2895922.123,1017464.8045734306,874986.3342753589,3066632.9057142856,2661647.5909999995,0.9191019226175509,1858664.8299999237,7028235.959999621,0.551517070612879,3,8,0
2019-08-30,U001,3583283.56,4960222.51,46537575.62999964,3226053.661428571,2902609.5163333337,931659.5247850475,879589.247865362,3194381.5314285713,2758787.132333333,0.9504506606242781,221704.9099998474,4314671.519999564,0.5344337611624653,4,8,0
2019-08-31,U001,1976326.91,1251.07,48512651.46999955,3086922.86,2877700.874,1045480.7768751816,895274.5100460433,3190572.15,2650922.649333333,0.9211946499667126,-725545.0300002098,6803346.739999533,0.5619376207387281,5,8,1
2019-09-01,U001,1032274.32,0.0,49544925.789999604,3049748.3657142855,2813501.876,1121763.403842526,956275.8870178438,3190572.15,2490038.852333333,0.8850318791588867,-985766.4900001287,9703890.70999962,0.5869900213755251,6,9,1
2019-09-02,U001,1778326.02,0.0,51323251.809999585,2771466.2899999996,2833175.827666667,1166677.9284700593,927315.6241543973,2386551.964285714,2489144.0039999997,0.878570253103563,2694400.279999852,10320954.709999561,0.6038365298853589,0,9,0
2019-09-03,U001,2136062.6,7233717.84,46225596.569999576,2625653.432857143,2853161.2553333333,1174257.7028425378,904588.4808577648,2852240.1585714286,2730267.9319999996,0.956927312431566,-1586107.0800001621,3686799.699999571,0.5400512207712455,1,9,0
2019-09-04,U001,3619377.58,4139822.05,45705152.099999666,2577731.7157142856,2883280.946,1116392.2456292703,914841.782628296,2914717.458571429,2716908.1573333335,0.9422974063982641,-2358900.2000000477,4991183.659999669,0.5283928616507387,2,9,0
2019-09-05,U001,3171076.02,2617072.18,46259155.9399997,2470961.001428571,2875805.731333333,996047.6528070989,911423.3282795429,2707440.807142857,2695075.163,0.9371548062637945,-1655358.6399999857,5421917.049999654,0.5361877709144629,3,9,0
2019-09-06,U001,3586162.09,2969308.58,46876009.44999969,2471372.2199999997,2886197.7873333334,996583.862495124,917879.3138727949,2423024.5314285713,2695962.852333333,0.9340880462749694,338433.82000005245,5707048.049999654,0.5413813478725609,4,9,0
2019-09-07,U001,1674386.89,0.0,48550396.339999676,2428237.931428571,2841500.613333333,1027632.2428478063,943662.2206556384,2422845.807142857,2596025.213333333,0.9136106468363434,37744.87000012398,7364261.999999642,0.5695393965684179,5,9,1
2019-09-08,U001,1277270.55,0.0,49827666.88999963,2463237.3928571427,2779040.722,974987.6009314413,983631.5583882461,2422845.807142857,2499082.415333333,0.8992608116713063,282741.10000002384,8398749.19999969,0.5976602705092187,6,9,1
2019-09-09,U001,3004905.94,5257027.33,47575545.49999964,2638463.095714286,2815700.6,941008.1322286405,970341.9469820431,3173849.7114285715,2674202.013,0.9497465792350224,-3747706.309999943,4244957.609999657,0.5632173806642137,0,9,0
2019-09-10,U001,3476670.78,5023433.81,46028782.46999967,2829978.55,2903559.093666666,957985.4303704557,902312.6441271071,2858094.85,2841649.8066666666,0.9786781377602963,-196814.09999990463,1857278.6099996567,0.5284179517291852,1,9,0
2019-09-11,U001,3374520.19,3641621.18,45761681.47999978,2794998.922857143,2897002.119,928370.1002057298,897997.8877084162,2786923.2971428568,2797488.8963333336,0.965649585820456,56529.38000011444,2985396.6799998283,0.5265406513382876,2,9,0
2019-09-12,U001,3352715.9,3571364.7,45543032.67999971,2820947.477142857,2879339.5059999996,943055.9553076474,883030.2464701276,2923250.8000000003,2810393.894666666,0.9760550601310947,-716123.2599999905,2068368.339999795,0.527239349916843,3,9,0
2019-09-13,U001,3026263.64,3724852.85,44844443.46999967,2740961.9842857146,2866327.6646666666,889564.0110539541,877700.1373933929,3031185.695714286,2853032.7036666665,0.9953616743947709,-2031565.980000019,398848.8299998045,0.5215086888913514,4,9,0
2019-09-14,U001,1700467.24,0.0,46544910.70999968,2744687.7485714285,2809449.3766666665,884391.9276800136,896553.116563008,3031185.695714286,2770043.5346666668,0.9859738202342149,-2005485.6299999952,1182175.2599998713,0.5522423847720168,5,9,1
2019-09-15,U001,1384219.04,0.0,47929129.74999964,2759966.1042857138,2757970.5306666666,855260.4248355085,933070.6341335031,3031185.695714286,2653477.371666667,0.962112300389685,-1898537.1399999857,3134794.7699998617,0.5792801774234819,6,9,1
2019-09-16,U001,3317327.56,5104362.0,46142095.309999585,2804597.7642857144,2796493.6956666666,878021.8998231763,931456.8452731059,3009376.362857143,2820973.433333333,1.0087537253184584,-1433450.1900000572,-734392.1300002337,0.5499993960472657,0,9,0
2019-09-17,U001,3195777.59,2963756.27,46374116.62999964,2764470.165714286,2838028.918,848096.1706315505,920108.5400255974,2715136.714285714,2919765.309,1.0288004080866098,345334.1599999666,-2452091.7300001383,0.5446751715116437,1,9,0
2019-09-18,U001,4764678.48,3033292.18,48105502.92999971,2963064.207142857,2880333.878333333,1130501.2017691939,978693.2181657113,2628232.5714285714,2849246.892,0.9892071587369861,2343821.4499999285,932609.5900000334,0.5567121146598384,2,9,0
2019-09-19,U001,3479778.52,2479156.62,49106124.829999685,2981216.0100000002,2890671.5013333336,1138790.0470049917,983480.7329122439,2472202.845714286,2801618.694333333,0.9691930380332305,3563092.149999976,2671584.209999919,0.5662597174779781,3,9,0
2019-09-20,U001,3627867.4299999997,3221465.74,49512526.51999962,3067159.4085714286,2924636.820666666,1165152.4594560666,990980.9490981055,2400290.4014285714,2836656.9153333334,0.9699176647467367,4668083.049999952,2639397.1599998474,0.5643153840518372,4,9,0
2019-09-21,U001,1477595.78,23271.9,50966850.39999962,3035320.6285714284,2878080.993333333,1210870.9408877701,1025630.5321894089,2403614.958571429,2714380.971666666,0.9431218155271326,4421939.689999938,4911000.649999857,0.5902874232061468,5,9,1
2019-09-22,U001,2006596.63,0.0,52973447.029999614,3124231.7128571426,2800767.444333333,1085821.5749690998,999815.6156047488,2403614.958571429,2578848.2339999997,0.9207648565101924,5044317.279999971,6657576.309999824,0.6304634721598468,6,9,1
2019-09-23,U001,3081713.62,5241245.69,50813914.95999956,3090572.5785714285,2805149.814333333,1082484.9634675921,1000781.0482814057,2423169.771428571,2752625.8656666665,0.9812758846610304,4671819.649999976,1575718.4599997997,0.6038170070912464,0,9,0
2019-09-24,U001,3410829.86,3835698.9699999997,50389045.84999955,3121294.3314285716,2875760.9503333336,1089000.4611254479,964444.928902652,2547733.0142857144,2880482.4980000006,1.0016418428889646,4014929.2199999094,-141646.43000018597,0.5840662317471008,1,9,0
2019-09-25,U001,3316477.81,3887454.78,49818068.87999952,2914408.521428571,2862100.192333333,831996.0925253355,954836.7229299843,2669756.242857143,2822459.614,0.9861498285631237,1712565.9499998093,1189217.3499997854,0.5802041104110246,2,9,0
2019-09-26,U001,3609575.9,2854700.88,50572943.8999995,2932951.0042857146,2877194.302333333,847989.0595910049,963197.7414289616,2723405.422857143,2785152.9606666667,0.9680100361689083,1466819.069999814,2761240.2499997616,0.5859057886009077,3,9,0
2019-09-27,U001,3899837.98,5260655.74,49212126.13999951,2971803.9400000004,2875361.2483333335,890309.6279665189,961126.2832417911,3014718.2800000003,2837092.1203333335,0.9866906712948913,-300400.38000011444,1148073.839999795,0.5705036908379737,4,9,0
2019-09-28,U001,1400417.39,65651.69,50546891.83999944,2960778.455714286,2791426.1273333333,912108.7414049073,976714.6989495185,3020772.535714286,2703680.2186666667,0.9685659212660266,-419958.5600001812,2632377.259999752,0.6035969851282578,5,9,1
2019-09-29,U001,965777.14,0.0,51512668.97999942,2812089.957142857,2704175.913333333,1147930.2782841956,1019512.2993485798,3020772.535714286,2538339.4683333333,0.938673943443428,-1460778.0500001907,4975093.349999785,0.6349767992287867,6,9,1
2019-09-30,U001,2435878.86,4087051.44,49861496.39999938,2719827.848571428,2719494.3116666665,1148601.7104944314,1011620.9945960387,2855887.6428571427,2674532.8140000002,0.9834669638859765,-952418.5600001812,1348844.9299998283,0.6111613739619765,0,9,0
2019-10-01,U001,3191592.18,4278159.42,48774929.15999937,2688508.18,2791471.573666667,1129448.7364225043,963089.0919896066,2919096.2785714283,2817138.128,1.0091946321701637,-1614116.6900001764,-769996.6300002337,0.5824279162780117,1,10,0
2019-10-02,U001,3784256.64,2552691.62,50006494.17999935,2755333.727142857,2858335.9276666665,1185255.6647106272,959951.6940812862,2728415.827142857,2902227.848666667,1.0153557601733083,188425.2999998331,-1316757.6300002337,0.5831655835827636,2,10,0
2019-10-03,U001,2980561.66,3567738.39,49419317.44999933,2665474.5500000003,2886485.8963333336,1132361.9249313697,950375.5726176982,2830278.3285714285,2780028.533666667,0.9631186964045457,-1153626.450000167,3193720.879999757,0.5706976028392179,3,10,0
2019-10-04,U001,2166242.91,4493769.86,47091790.499999285,2417818.1114285714,2838048.074,999141.6604849908,948763.8273441857,2720723.2028571432,2791826.794,0.9837137078742805,-2120335.640000224,1386638.3999996185,0.5531006907108424,4,10,0
2019-10-05,U001,1578782.54,51663.6,48618909.43999922,2443298.847142857,2784971.624666667,970741.6351439354,973701.788064412,2718724.904285714,2706313.1746666664,0.9717561036158079,-1927982.4000002146,2359753.499999523,0.5819198660096272,5,10,1
2019-10-06,U001,2331854.44,0.0,50950763.87999928,2638452.7471428574,2743161.3696666667,732210.133911948,965003.5927915861,2718724.904285714,2607336.222,0.950485906819557,-561905.100000143,4074754.42999959,0.6191246401980175,6,10,1
2019-10-07,U001,2908576.39,5651689.86,48207650.40999925,2705980.965714286,2784301.0196666666,732211.2925668315,943946.8717775648,2942244.6785714286,2795725.884,1.0041033150699707,-1653845.9900001287,-342745.9300004244,0.5771364766176349,0,10,0
2019-10-08,U001,2728959.65,3608877.67,47327732.38999927,2639890.604285714,2832690.6563333333,701300.5156076686,900224.3078334411,2846633.0,2916021.8063333333,1.0294176668439556,-1447196.7700001001,-2499934.5000003576,0.5569231769587909,1,10,0
2019-10-09,U001,2677170.16,3602347.19,46402555.35999918,2481735.3928571427,2821766.1303333337,494580.4829033087,900050.9275018905,2996583.7957142857,2860865.8016666668,1.0138564535568773,-3603938.8200001717,-1172990.1400004625,0.5481502625983355,2,10,0
2019-10-10,U001,3182021.73,3904852.94,45679724.14999914,2510515.402857143,2811944.4953333335,532828.0540007409,894246.910135646,3044743.0171428574,2823579.772666667,1.004137804765579,-3739593.3000001907,-349058.3200005293,0.5414962756888057,3,10,0
2019-10-11,U001,3092884.58,3607159.98,45165448.749999166,2642892.7842857144,2802556.6416666666,547935.2641404611,889603.5637289111,2918084.4628571426,2822431.0659999996,1.0070915335083162,-1926341.7500001192,-596232.7300006151,0.537193409742464,4,10,0
2019-10-12,U001,1956680.84,0.0,47122129.5899992,2696878.255714286,2756022.1396666667,431963.2555247179,896320.2049337111,2910703.9485714287,2703385.576,0.9809012551426627,-1496779.8500000238,1579096.9099994898,0.569929257966683,5,10,1
2019-10-13,U001,1727875.71,0.0,48850005.29999924,2610595.5799999996,2712742.5420000004,558743.2581851763,913994.0445084049,2910703.9485714287,2579223.814333333,0.9507809069237256,-2100758.580000043,4005561.829999566,0.6002536122722015,6,10,1
2019-10-14,U001,2533302.13,172922.35,51210385.07999921,2556984.971428571,2740503.705,543173.8831824758,894630.4457186218,2128022.8757142858,2584987.892666667,0.9432528363126831,3002734.669999957,4665474.369999528,0.6228828783867576,0,10,0
2019-10-15,U001,3275922.52,6883539.59,47602768.009999156,2635122.5242857146,2803560.4876666665,607561.3511873786,861802.9592687727,2595831.7214285717,2814439.2123333337,1.0038803245781656,275035.61999988556,-326361.7400004864,0.5659799175537883,1,10,0
2019-10-16,U001,3702929.77,4728748.43,46576949.34999919,2781659.6114285714,2816413.8946666666,730629.5524765335,872538.4701878249,2756746.1842857143,2801918.76,0.9948533364736923,174393.99000000954,434854.0399996042,0.5512559717424126,2,10,0
2019-10-17,U001,3734098.3,2705565.18,47605482.469999194,2860527.692857143,2834357.9183333335,806869.0173891755,886040.1308664283,2585419.3614285714,2793312.3903333335,0.9855185798044394,1925758.3200000525,1231365.8399995565,0.5598620433229348,3,10,0
2019-10-18,U001,3583226.72,2956501.26,48232207.92999923,2930576.5700000003,2794976.1930000004,850507.8788429026,821165.8174830964,2492468.1157142855,2790752.6929999995,0.998488895894506,3066759.1800000668,126704.99999952316,0.5752250299519126,4,10,0
2019-10-19,U001,1685632.34,53235.72,49864604.54999924,2891855.3557142853,2735171.320333333,906559.4140936439,834792.4905805729,2500073.218571428,2709888.663,0.9907564629881203,2742474.960000038,758479.7199995518,0.6076962977212736,5,10,1
2019-10-20,U001,1897955.58,0.0,51762560.12999928,2916152.48,2677507.592,871775.5372876215,830740.1612988561,2500073.218571428,2602506.471666666,0.9719884565192547,2912554.830000043,2250033.6099996567,0.6444122422491999,6,10,1
2019-10-21,U001,2599235.22,4244712.8,50117082.549999356,2925571.492857143,2714895.5733333332,867294.323268932,799528.948074116,3081757.568571429,2743221.1683333335,1.0104334012984602,-1093302.5299998522,-849767.8500002623,0.6153346871762718,0,10,0
2019-10-22,U001,3591514.2199999997,4558033.97,49150562.799999356,2970656.021428571,2767726.1596666668,896260.9580590854,803466.4200959755,2749542.48,2895155.6340000005,1.0460412146946938,1547794.7900002003,-3822884.2300002575,0.5919487690684789,1,10,0
2019-10-23,U001,4661235.88,3546062.67,50265736.009999394,3107556.894285714,2820376.9016666664,1080921.2661801605,873455.6474772895,2580587.3714285716,2838649.533333333,1.006478790709096,3688786.660000205,-548178.9500001669,0.5940782356700327,2,10,0
2019-10-24,U001,3263479.63,2669348.99,50859866.64999938,3040325.655714286,2815465.227333333,1049639.7947583725,870429.9348042841,2575413.63,2799771.2006666665,0.9944257785483178,3254384.180000186,470820.7999998331,0.6021487574680661,3,10,0
2019-10-25,U001,2723037.08,3505250.31,50077653.41999948,2917441.4214285715,2795683.8696666667,1025563.9848287331,865379.9277613187,2653806.3514285716,2787031.051666667,0.9969049368943738,1845445.490000248,259584.53999996185,0.5970829291936396,4,10,0
2019-10-26,U001,3217560.18,138028.6,53157184.999999404,3136288.2557142857,2782616.679,870646.2178448369,855570.5295866078,2665919.62,2696475.309,0.9690430339722691,3292580.450000167,2584241.0999999046,0.636776951722802,5,10,1
2019-10-27,U001,1160877.84,0.0,54318062.83999944,3030991.435714286,2691318.007666667,1067654.405112841,878082.0990347348,2665919.62,2521120.117666667,0.9367603941581176,2555502.7100001574,5105936.6999999285,0.6727566528774551,6,10,1
2019-10-28,U001,2755702.4899999998,5151184.16,51922581.16999948,3053343.902857143,2736494.1776666665,1058709.0186365405,843562.0569431218,2795415.528571429,2690637.8666666667,0.9832426791278247,1805498.620000124,1375689.330000043,0.6324708160506355,0,10,0
2019-10-29,U001,2369482.56,3763939.14,50528124.58999944,2878767.9514285713,2783284.3583333334,1055926.9563701283,778368.9942110366,2681973.41,2816102.5046666665,1.0117911582534043,1377561.790000081,-984544.3899999857,0.605137888489127,1,10,0
2019-10-30,U001,3447352.89,2905418.84,51070058.63999939,2705356.095714286,2817000.1593333334,777333.6517870097,784682.7652578718,2590452.862857143,2776714.7513333336,0.9856991814975496,804322.6299999952,1208562.2400000095,0.6043078422838469,2,10,0
2019-10-31,U001,2277062.2,3743294.17,49603826.66999948,2564439.3200000003,2786515.8266666667,748155.1371030115,787388.0698238609,2743873.6028571427,2758885.9096666668,0.990084421292144,-1256039.9799998999,828897.5100001097,0.5933793281116633,3,10,0
2019-11-01,U001,2664931.33,4753141.39,47515616.60999954,2556138.498571429,2749204.983,746422.5483580391,764671.4933633263,2922143.7571428567,2832234.2353333333,1.0302011864690896,-2562036.809999943,-2490877.569999814,0.5761134207139565,4,11,0
2019-11-02,U001,1926828.71,5678.23,49436767.08999956,2371748.2885714285,2714080.551333333,714543.4027760882,777766.8594369967,2903236.5614285716,2713498.8966666665,0.999785689976526,-3720417.9099998474,17449.640000224113,0.607164085650946,5,11,1
2019-11-03,U001,1767034.46,0.0,51203801.549999595,2458342.0914285714,2700773.603,564271.7742208517,790769.4923986879,2903236.5614285716,2563706.5679999995,0.9492489726470418,-3114261.2899998426,4112011.05000031,0.6319646278770248,6,11,1
2019-11-04,U001,3077614.7,5316370.28,48965045.96999967,2504329.5500000003,2750734.675,604247.0857413344,764344.1479491781,2926834.5785714285,2739196.790666667,0.9958055262696925,-2957535.1999998093,346136.5300004482,0.5933571906567067,0,11,0
2019-11-05,U001,3025535.87,3909498.98,48081082.85999966,2598051.4514285713,2773857.389333333,630168.3634031907,761723.3764928876,2947628.8414285714,2869513.4233333333,1.0344848420714918,-2447041.7299997807,-2869681.0199996233,0.5777884501788252,1,11,0
2019-11-06,U001,3739867.87,2975865.45,48845085.279999614,2639839.305714286,2801567.1053333334,701531.8030572679,781652.6425679261,2957692.6428571427,2780319.2763333335,0.9924157344082352,-2224973.359999776,637434.8700003624,0.5811638444189968,2,11,0
2019-11-07,U001,2865029.55,3414490.86,48295623.96999955,2723834.6414285717,2806102.768666667,685881.2004693202,781611.5806554391,2910720.7414285718,2773839.716,0.9885025405958326,-1308202.6999999285,967891.5800002813,0.5736974961534457,3,11,0
2019-11-08,U001,3007502.09,4511551.68,46791574.37999964,2772773.3214285714,2817113.8329999996,693160.730209113,782059.262027115,2876207.9257142856,2804146.5323333335,0.9953969553822192,-724042.2299998999,389019.02000045776,0.5536585450432482,4,11,0
2019-11-09,U001,1920765.18,0.0,48712339.559999585,2771907.1028571427,2775071.9480000003,694396.7552892489,795551.0240027051,2875396.75,2673984.767666667,0.9635731317142291,-724427.5299999714,3032615.4100004435,0.5851180374513252,5,11,1
2019-11-10,U001,2220155.63,0.0,50932495.18999958,2836638.698571428,2745980.9830000005,599784.7566125586,799475.6955514292,2875396.75,2553746.101666667,0.9299940959083717,-271306.3600000143,5767046.440000415,0.6182671512210733,6,11,1
2019-11-11,U001,3188206.61,146722.3,53973979.49999964,2852437.5428571426,2787031.842,608582.2136059502,789100.1825353508,2136875.61,2558636.845,0.9180508117782746,5008933.529999971,6851849.910000443,0.6455371707231424,0,11,0
2019-11-12,U001,3209047.23,8477161.9,48705864.829999685,2878653.4514285713,2836404.2260000003,621105.2494510625,766560.840668436,2789398.8842857145,2841208.908333333,1.0016939342739977,624781.9700000286,-144140.46999955177,0.5723897929584654,1,11,0
2019-11-13,U001,4732610.72,4051014.56,49387460.98999977,3020473.8585714283,2909714.5123333335,900861.2979747335,838375.8188586943,2942991.6142857145,2970478.6486666664,1.0208831952673616,542375.7100001574,-1822924.0899994373,0.5657767085701179,2,11,0
2019-11-14,U001,3626449.25,2091888.81,50922021.42999983,3129248.1014285716,2921398.736666667,924619.4586349261,846062.9132495545,2754048.464285714,2810756.9560000002,0.9621271210677288,2626397.4600002766,3319253.4200006723,0.5810232930647706,3,11,0
2019-11-15,U001,2074888.13,4516230.48,48480679.079999804,2996017.535714286,2867130.6819999996,1008474.6759575681,846418.2128550699,2754716.8642857145,2803673.0243333336,0.9778671903359492,1689104.700000167,1903729.7300006151,0.5636375928538836,4,11,0
2019-11-16,U001,3191098.52,98930.07,51572847.52999973,3177493.727142857,2849030.689333333,890082.46227144,832937.9651092982,2768849.7314285715,2716785.187333333,0.9535822823898941,2860507.970000148,3967365.060000539,0.6033964197377327,5,11,1
2019-11-17,U001,1726134.73,0.0,53298982.25999975,3106919.312857143,2787127.623,992350.9299086317,845406.9779634295,2768849.7314285715,2618235.1453333334,0.9394026752585967,2366487.0700001717,5066774.33000052,0.6374421922192659,6,11,1
2019-11-18,U001,3015655.98,4966111.85,51348526.38999975,3082269.2228571433,2831461.7443333333,992138.2792762563,820148.0882961365,3457333.9528571432,2781997.683,0.9825305563699293,-2625453.109999895,1483921.8400005102,0.6044996192368917,0,11,0
2019-11-19,U001,3280114.26,4112636.26,50516004.38999975,3092421.6557142856,2877533.700333333,994013.638706567,804573.5705503093,2833830.29,2919085.558333333,1.0144400943054765,1810139.560000062,-1246555.7399995327,0.5851770955123593,1,11,0
2019-11-20,U001,3815004.2800000003,3335019.83,50995988.839999676,2961335.021428571,2918059.3356666663,778887.906580778,820532.8695936423,2731545.3285714285,2888762.459333333,0.9899601505784187,1608527.8499999046,878906.2900003195,0.5825331493056499,2,11,0
2019-11-21,U001,3954890.27,3458664.02,51492215.089999676,3008255.167142857,2930171.870666667,833602.9051158425,833398.2574987797,2926798.93,2852116.7943333336,0.9733616047868298,570193.6599998474,2341652.2900003195,0.5857701341171303,3,11,0
2019-11-22,U001,4342055.2,3338374.41,52495895.87999976,3332136.177142857,2919532.5146666667,850776.0145557247,812307.5489173528,2758533.777142857,2845193.852333334,0.9745374775037159,4015216.7999999523,2230159.8700003624,0.5993641746441656,4,11,0
2019-11-23,U001,2032243.45,41875.83,54486263.49999976,3166585.452857143,2878491.308666667,984961.8560148942,825329.900920468,2750383.1714285715,2757611.4136666665,0.9580058155339741,2913415.9700000286,3626396.8500003815,0.6309585781499557,5,11,1
2019-11-24,U001,1527550.84,0.0,56013814.339999795,3138216.325714286,2838641.7673333334,1034955.8502955573,861176.9906912474,2750383.1714285715,2640769.7366666663,0.9302934125243457,2714832.080000043,5936160.920000315,0.6577537067738808,6,11,1
2019-11-25,U001,4545296.29,5637252.66,54921857.96999979,3356736.37,2882899.6376666664,1158835.44932231,913830.0640572689,2846260.4299999997,2824077.205333333,0.9795960873681533,3573331.580000043,1764672.9700003862,0.6350302920991486,0,11,0
2019-11-26,U001,4313554.75,4942012.24,54293400.47999978,3504370.725714286,2987988.868,1212054.5047762904,889935.6579244493,2964742.712857143,2988810.946666667,1.0002751277541464,3777396.0900000334,-24662.359999656677,0.6056849927996428,1,11,0
2019-11-27,U001,2886282.81,5876223.29,51303459.99999976,3371696.23,2992341.5453333333,1223163.8312932285,889079.290691291,3327771.7785714283,3012978.9176666667,1.006896730209664,307471.16000008583,-619121.1699997187,0.5714973733530897,2,11,0
2019-11-28,U001,1238987.69,981.17,52541466.51999986,2983710.1471428573,2954658.383,1421933.92802228,938948.299660892,2833817.0857142857,2887546.9853333333,0.9772862412613247,1049251.430000186,2013341.9300004244,0.5927528635493455,3,11,0
2019-11-29,U001,1793285.91,6634302.15,47700450.27999985,2619600.248571429,2899522.8170000003,1340109.0147233712,957401.9009496171,3304663.9057142856,3011843.095666667,1.0387375046708132,-4795445.599999905,-3369608.3599995375,0.5483712699244913,4,11,0
2019-11-30,U001,1704731.29,305208.85,49099972.71999979,2572812.7971428568,2880445.1199999996,1369429.7335818475,975759.3756501604,3342282.908571429,2897240.2516666665,1.005830741766282,-5386290.779999971,-503853.94999969006,0.5681989029991749,5,11,1
2019-12-01,U001,1081891.89,0.0,50181864.609999776,2509147.2328571426,2827677.1386666666,1434917.3167284555,1029159.3179127077,3342282.908571429,2738802.205333333,0.9685696319010307,-5831949.730000019,2666248.0000002384,0.5915558029804163,6,12,1
2019-12-02,U001,2734645.27,6907408.03,46009101.849999785,2250482.801428572,2854604.357333333,1139482.4556445824,1015250.4860234159,3523733.6757142856,2968859.8653333336,1.040024988999433,-8912756.120000005,-3427665.239999771,0.5372501882418457,0,12,0
2019-12-03,U001,3140346.35,4730293.9,44419154.29999983,2082881.6014285714,2900381.4203333333,829606.5065976166,995286.2515226979,3493488.1985714287,3126536.328666667,1.077974195651599,-9874246.179999948,-6784647.249999762,0.5104978491058239,1,12,0
2019-12-04,U001,3038634.19,3358088.65,44099699.839999914,2104646.084285714,2899082.07,855781.844705305,995072.3157777828,3133754.6785714286,3061260.2743333336,1.0559412256767653,-7203760.159999847,-4865346.129999757,0.5070535980606661,2,12,0
2019-12-05,U001,2915199.76,2845316.25,44169583.349999905,2344104.9514285713,2895404.199666667,806269.6361026394,994792.6817404141,3540088.2614285713,3025787.5166666666,1.0450311279561624,-8371883.169999957,-3911499.509999752,0.5085022136700283,3,12,0
2019-12-06,U001,3646794.21,5452546.71,42363830.849999905,2608891.8514285716,2892301.7443333333,894728.7603628153,992210.02382399,3371266.055714286,3108343.558666667,1.0746954617569235,-5336619.429999948,-6481254.429999709,0.4882366432778569,4,12,0
